threadid	postid	abspos	relpos	noresponses	noofupvotes	cosinesimwthread	cosinesimwtitle	wordcount	uniquewordcount	ttr	relpunctcount	avgwordlength	avgsentlength	relauthorcountsinthread	votes_for_this_post
102097	34	0.5890150893739515	0.5890150893739516	-0.15730583336397147	0.0	-1.3298865242501	0.0	-1.0887428362337965	-1.1295736981974072	1.2533207879905983	0.8455777399197639	-0.06557398513833652	-1.2185449876608487	0.3468204517897777	1
102097	35	0.6583109822414752	0.6583109822414753	-0.15730583336397147	0.0	0.8345700576805662	0.0	-0.1598316948100536	-0.06905690731337853	-0.14833909107028384	-0.38620406844455474	-0.18574832277594278	-0.5746655432260163	-0.8743783221178899	3
102097	36	0.7276068751089989	0.7276068751089991	-0.15730583336397147	0.0	1.2230903810832632	0.0	2.140329226810643	2.1506293991880767	-1.0702720553439131	-0.30164786054698767	-0.06242361222235804	0.13699068483353563	-0.8743783221178899	5
102097	37	0.7969027679765226	0.7969027679765229	0.003146116667279436	0.0	-0.8980440939291292	0.0	-1.0002751084791544	-0.9569314299139606	1.6293053780115292	-0.05972774379779395	0.24281798858987066	-1.1392982868073307	1.323779470915912	3
102097	38	0.8661986608440464	0.8661986608440466	-0.15730583336397147	0.0	0.24909578575149724	0.0	-0.49895798453618195	-0.41434144388027155	0.26508696924339714	-0.23965247382534216	-0.1582951880063397	-0.9543893181491226	1.323779470915912	3
102097	39	0.9354945537115701	0.9354945537115704	-0.15730583336397147	0.0	-2.474805692872924	0.0	-1.3688906407901635	-1.5488477783143486	1.8865579922363769	1.8744631039983486	-0.8610431464229058	-1.8128952440622326	1.323779470915912	1
102097	40	1.0047904465790938	1.0047904465790938	-0.15730583336397147	0.0	-2.217654159441714	0.0	-1.2951675343279616	-1.4255318723976012	1.8865579922363769	0.3139620801055753	-0.27231720774942497	-0.22796122699187565	1.323779470915912	1
102097	41	1.0740863394466176	1.0740863394466176	-0.15730583336397147	0.0	-2.005456473272673	0.0	-1.1329767001111177	-1.228226422930805	0.8128079502544038	0.6695671619138678	-0.2956881807402436	-1.4959084406481613	1.323779470915912	1
102097	42	1.1433822323141412	1.1433822323141414	-0.15730583336397147	0.0	-0.139685256653932	0.0	-0.6464041974605856	-0.5376573497970191	0.7105460414942156	-0.30507964838081414	-0.3875027174898885	0.3663890294095082	1.323779470915912	3
102097	43	1.212678125181665	1.2126781251816652	-0.15730583336397147	0.0	-0.4404901309172783	0.0	-0.5137026058286224	-0.3896782626969221	0.4934361428956637	0.10296475856514392	0.1770047293920078	-0.7975468893765352	1.323779470915912	4
102097	44	1.2819740180491885	1.281974018049189	-0.15730583336397147	0.0	0.758070904695405	0.0	1.1229503576322581	1.287418057770844	-0.6391949474257637	-0.14269600209536362	-0.1257174680797443	-0.4811104102739467	1.323779470915912	5
102097	45	1.3512699109167123	1.3512699109167126	-0.15730583336397147	0.0	0.8579142385778662	0.0	0.8280579317834508	0.9421335212039511	-0.6463908247467389	-0.3751179872863562	-0.09773404198895018	1.0267782031888233	1.5680192256974455	5
102097	46	1.420565803784236	1.420565803784236	-0.15730583336397147	0.0	-0.5056492638776274	0.0	-0.6169149548757049	-0.4390046250636211	1.0349631313541225	0.3304809833724628	0.1292874430698163	-1.2383566628742282	1.323779470915912	2
102097	47	1.4898616966517597	1.4898616966517597	-0.15730583336397147	0.0	-2.820781750072805	0.0	-1.4573583685448057	-1.6968268654144458	1.8865579922363769	6.145934235087834	6.715603716505368	-2.209128748329822	1.5680192256974455	3
102097	48	1.5591575895192835	1.5591575895192835	-0.15730583336397147	0.0	-0.11338681914926159	0.0	-0.38100101419665905	-0.24169917559682505	0.32913676017243454	-0.09510129508961775	-0.24810403753371157	-0.3128684064777877	1.323779470915912	2
102097	49	1.628453482386807	1.6284534823868073	-0.15730583336397147	0.0	-1.8793391733296014	0.0	-1.2951675343279616	-1.4255318723976012	1.8865579922363769	-0.33341606552983905	0.08603771144312851	-0.02984447485808104	-0.8743783221178899	2
102097	50	1.697749375254331	1.6977493752543311	-0.15730583336397147	0.0	-1.4100921789976573	0.0	-1.3394013982052828	-1.4995214159476498	1.8865579922363769	1.6162711164088168	-1.2478389322180428	-0.8223114833932594	1.323779470915912	0
103511	1	-1.5119405635472478	-1.6230262460917904	-0.1725611786203101	0.0	-0.6123586352749801	1.0628146609007025	-0.872102146638152	-0.9236435929459281	1.008254820906222	-0.38919297875478687	-0.1660796635494623	-0.9024591486460583	-0.5811329785319261	4
103511	2	-1.4383714032498771	-1.5020553457619676	-0.1725611786203101	0.0	-0.9541200588739726	0.6227882877433168	-0.5633934221644699	-0.4205416358943751	1.2231002283568222	0.11034149051075162	1.3363296429926443	-1.4658634492938867	-0.5811329785319261	6
103511	3	-1.3648022429525064	-1.3810844454321447	-0.1725611786203101	0.0	0.08444089830079003	1.2745265886033637	-0.5016516772697335	-0.49600692945210806	-0.05373102452691611	-0.49153026775741027	-0.3689757774985954	0.7142662358216232	-0.5811329785319261	9
103511	4	-1.2912330826551355	-1.2601135451023218	0.006723162803388701	0.0	-0.3063356499901336	1.786486600789794	-0.6560060395065745	-0.6217824187149963	0.7035649703399173	0.1209917119581733	-0.28346428801967005	-0.026732898726064335	-0.0874674119288958	3
103511	5	-1.2176639223577648	-1.139142644772499	0.006723162803388701	0.0	-0.3788422121112737	-0.4848197302373791	-0.5170871134934176	-0.49600692945210806	0.10053297442743918	-0.35436845089858965	0.23607975773714246	-0.06041467756914091	-0.5811329785319261	2
103511	6	-1.144094762060394	-1.0181717444426759	-0.1725611786203101	0.0	-0.6786034821073416	-0.4848197302373791	-0.9029730190855203	-0.9991088865036611	0.49073014825316014	-0.020069384355637158	-0.23382309547742	-1.323481384184517	-0.0874674119288958	6
103511	7	-1.0705256017630234	-0.8972008441128532	-0.1725611786203101	0.0	0.36655031779367947	3.665548151678607	-0.3164264425855242	-0.1941457552211762	0.26938193328293253	-0.31805684014675795	-0.24729713345317364	-0.5945114563664999	-0.0874674119288958	3
103511	8	-0.9969564414656525	-0.7762299437830303	-0.1725611786203101	0.0	-0.5679707665574256	2.798208588076375	-0.7023123481776269	-0.7475579079778846	0.10053297442743918	0.0917655228698997	-0.3859378926247428	-0.161460014098371	-0.5811329785319261	4
103511	9	-0.9233872811682817	-0.6552590434532074	0.006723162803388701	0.0	-0.5630468211736172	1.4106375530982311	-0.9801502002039408	-1.0997292779139718	0.7638681699311651	-0.30650119318956687	-0.5848572427404725	0.2427213320185493	-0.0874674119288958	5
103511	10	-0.849818120870911	-0.5342881431233846	-0.1725611786203101	0.0	0.11203998103522059	-0.4848197302373791	0.05402402678289438	0.15802561471491097	-0.38647261214491724	-0.38331684267446253	-0.15680294502307937	1.0106658896406981	-0.0874674119288958	6
103511	11	-0.7762489605735402	-0.4133172427935617	-0.1725611786203101	0.0	-1.0466796397312788	-0.4848197302373791	-0.8257958379670998	-0.8481782993881952	1.065384167887405	0.09651003408552852	0.5001573942544174	-0.7003684755875982	-0.5811329785319261	4
103511	12	-0.7026798002761695	-0.29234634246373875	-0.1725611786203101	0.0	-0.25352830750483013	2.5861720593142934	-0.578828858388154	-0.5463171251572634	0.37983200411321877	0.07610863585832452	0.07820725764529342	-0.9024591486460583	-0.5811329785319261	6
103511	13	-0.6291106399787987	-0.17137544213391584	-0.1725611786203101	0.0	0.16105915915648295	2.4656937434315607	-0.45534536859868113	-0.2947661466314868	0.9080714733015411	-0.40023665455003243	-0.29656832952926976	0.14167599548931925	-0.5811329785319261	5
103511	14	-0.555541479681428	-0.0504045418040929	-0.1725611786203101	0.0	-0.7052590270276735	-0.4848197302373791	-0.8875375828618361	-0.9487986907985059	0.9849799017657407	-0.2342976848322186	-0.17965115917139357	-0.36355068715683114	-0.5811329785319261	4
103511	15	-0.48197231938405716	0.07056635852572983	-0.1725611786203101	0.0	-2.032492319638462	-0.4848197302373791	-1.1190691262170978	-1.300970060734593	1.427203365434892	1.4773363775121406	3.614551259702712	-1.576094725507592	-0.5811329785319261	2
103511	16	-0.4084031590866864	0.19153725885555256	-0.1725611786203101	0.0	-2.2872592172808393	-0.4848197302373791	-1.149939998664466	-1.3512802564397484	1.427203365434892	-0.8215528861386515	2.7304652591883567	-1.9802760716245125	-0.5811329785319261	3
103511	17	-0.33483399878931563	0.31250815918537567	0.006723162803388701	0.0	-1.5943238437434788	-0.4848197302373791	-0.9801502002039408	-1.0745741800613942	1.427203365434892	1.1981855383545443	-0.47434649267617796	0.04063065896008917	-0.0874674119288958	0
103511	18	-0.2612648384919449	0.43347905951519844	-0.1725611786203101	0.0	-1.3777512822509124	1.6535444785000162	-0.9955856364276249	-1.0997292779139718	1.427203365434892	0.16026440354554106	-0.28346428801967005	-1.0708680428614417	-0.0874674119288958	1
103511	19	-0.1876956781945741	0.5544499598450215	-0.1725611786203101	0.0	-0.5881284268321539	0.9628596826694197	-0.856666710414468	-0.9236435929459281	0.6312011308304203	0.005240620963826388	0.07820725764529342	-0.161460014098371	-0.0874674119288958	0
103511	20	-0.11412651789720335	0.6754208601748443	-0.1725611786203101	0.0	1.0626814716627182	1.0837013598200351	0.2546846976907878	0.3844214953881099	-0.4762802390540621	-0.5385064602837492	-0.029901084808907276	-0.9698227063322116	-0.5811329785319261	4
103511	21	-0.04055735759983259	0.796391760504667	-0.1725611786203101	0.0	-2.0955468532856596	-0.4848197302373791	-1.0573273813223614	-1.2003496693242823	1.427203365434892	0.6065449897656287	0.6465482579759496	-1.1719133793906718	-0.5811329785319261	4
103511	22	0.03301180269753817	0.9173626608344901	-0.1725611786203101	0.0	0.07050467980185983	1.1868164672466603	-0.8875375828618361	-0.9236435929459281	1.427203365434892	-0.07350161780783818	-0.142814242483295	-0.36355068715683114	-0.5811329785319261	4
103511	23	0.10658096299490893	1.038333561164313	-0.1725611786203101	0.0	0.03217909385811191	1.9398573735342888	-0.22381382524341956	-0.01806007025313261	0.5137581781838586	-0.20631489782479714	-0.030491840778602446	-0.09409645641221748	-0.5811329785319261	4
103511	24	0.1801501232922797	1.1593044614941357	-0.1725611786203101	0.0	0.6270322228156586	0.4016992379510151	-0.5479579859407858	-0.5463171251572634	0.03419945487706587	-0.5552973499531078	-0.037829029922215485	-0.161460014098371	-0.0874674119288958	3
103511	25	0.25371928358965046	1.2802753618239588	-0.1725611786203101	0.0	0.3032220628049366	2.6672477122102443	-0.22381382524341956	-0.06837026595828792	0.25277383896927735	-0.08989726204522577	-0.2044103982568363	-0.12777823525529441	-0.5811329785319261	1
103511	26	0.3272884438870212	1.4012462621537816	-0.1725611786203101	0.0	-0.19806432206558927	-0.4848197302373791	-0.9338438915328885	-1.0242639843562389	0.8965352090319109	-0.8215528861386515	0.034002957619575856	0.8489933511939298	-0.5811329785319261	5
103511	27	0.400857604184392	1.5222171624836045	-0.1725611786203101	0.0	-2.0505349976996334	-0.4848197302373791	-1.0727628175460455	-1.22550476717686	1.427203365434892	0.7721215550878641	3.0619975093812397	-1.576094725507592	-0.5811329785319261	3
103511	28	0.47442676448176274	1.6431880628134274	-0.1725611786203101	0.0	-0.20904245484034897	2.005400998912212	-0.28555557013815597	-0.11868046166344323	0.449656761534663	0.5185579168426161	0.1480035208437953	-0.9024591486460583	-0.5811329785319261	6
103685	1	-1.503507214198694	-1.6598665474961758	-0.18434741800964183	0.0	0.3394521996985261	1.9338765796338602	-0.14488683128185775	-0.12336692583687918	-0.5637537608393145	-0.30847260331823073	-0.3139830219018138	0.4834850146547578	-0.5722225859867873	9
103685	2	-1.4247145540929977	-1.5529891334271884	-0.18434741800964183	0.0	-0.39238600307752103	-0.623941650451688	-0.966064560629085	-1.1156661119161244	1.3086324383201677	3.1436418072641024	-0.561935363283463	-1.6801067010233999	-0.5722225859867873	3
103685	3	-1.3459218939873017	-1.4461117193582012	-0.18434741800964183	0.0	-0.4093875548160108	-0.623941650451688	-0.7649598105848661	-0.8474771427055177	0.27491922420087	-0.317496865223224	-0.15126429787010695	-1.0390424889706125	-0.5722225859867873	4
103685	4	-1.2671292338816054	-1.339234305289214	-0.18434741800964183	0.0	0.36002842084253006	0.1123241960361939	-0.4633026855185377	-0.4183747919685467	0.3357258838549461	-0.47993988137197513	-0.4975163726303878	0.1148730927244051	-0.07754497930888724	8
103685	5	-1.188336573775909	-1.2323568912202267	-0.18434741800964183	0.0	0.1562428710196753	1.284677564021004	-0.7146836230738114	-0.7670204519423356	0.4381371001144434	-0.20992766331570423	-0.4850846375920745	-0.23771222390462812	-0.5722225859867873	5
103685	6	-1.109543913670213	-1.1254794771512393	-0.18434741800964183	0.0	-0.014818601860334724	-0.623941650451688	-0.6644074355627566	-0.6597448642580929	0.9327367240949689	-0.20992766331570423	-0.19689441624936874	0.05076667151912624	-0.07754497930888724	7
103685	7	-1.0307512535645167	-1.018602063082252	-0.18434741800964183	0.0	0.9778686941355733	1.2889331305403904	-0.3962677688371314	-0.4183747919685467	-0.432358238091281	-0.41277038963997786	-0.6772114518205454	1.5893207804458163	-0.07754497930888724	6
103685	8	-0.9519585934588205	-0.911724649013265	-0.18434741800964183	0.0	0.04460230873632939	3.0720835655004217	-0.7817185397552177	-0.820658245784457	1.3086324383201677	-0.612207007435607	-0.6592796158258881	0.8200437259824712	-0.5722225859867873	2
103685	9	-0.8731659333531243	-0.8048472349442777	-0.18434741800964183	0.0	-0.5536307149459014	-0.623941650451688	-0.9325471022883819	-1.062028318074003	1.3086324383201677	-0.311894302623874	-0.561935363283463	-0.9108296465600549	-0.07754497930888724	2
103685	10	-0.7943732732474281	-0.6979698208752905	0.00676504286273916	0.0	0.3288292219572665	0.8313668571304346	-0.5135788730295925	-0.5256503796527895	-0.025191063769248425	-0.44639017655796304	-0.4441802190789166	0.9162033577903893	-0.5722225859867873	2
103685	11	-0.7155806131417319	-0.5910924068063032	-0.18434741800964183	0.0	-2.255653877369887	-0.623941650451688	-1.0163407481401396	-1.1961228026793065	1.3086324383201677	-0.821727499164723	3.08847410705748	-1.8724259646392363	-0.07754497930888724	1
103685	12	-0.6367879530360357	-0.48421499273731594	-0.18434741800964183	0.0	0.6129749089335236	2.286675364712557	-0.44654395634818617	-0.391555895047486	0.3635232139825238	-0.40383143642632224	-0.5827948459711255	0.05076667151912624	-0.5722225859867873	5
103685	13	-0.5579952929303396	-0.3773375786683286	-0.18434741800964183	0.0	0.3421296939149757	0.9865816388069304	-0.2789566646446704	-0.33791810120536464	-0.8966224184676679	-0.27330135149129975	-0.2536785635657832	0.8200437259824712	-0.07754497930888724	2
103685	14	-0.4792026328246433	-0.2704601645993414	0.19787750373512014	0.0	0.7847788626176182	2.686023847337444	0.05621791876236115	0.010727558768424236	-1.1086661546972667	-0.5947987766687962	-0.5843994215624841	2.1021721500880464	-0.07754497930888724	3
103685	15	-0.4004099727189471	-0.1635827505303541	-0.18434741800964183	0.0	-0.578712790506758	0.3303679567846581	-0.647648706392405	-0.6329259673370322	0.9490800160178036	0.20554834461161448	-0.24450845281903308	-0.5902975405336611	-0.5722225859867873	3
103685	16	-0.3216173126132509	-0.05670533646136692	0.00676504286273916	0.0	0.531695514990722	-0.623941650451688	-0.3124741229853735	-0.311099204284304	-0.4222361992749358	0.16504642962401692	-0.2563196866967795	0.6277244623666349	-0.5722225859867873	3
103685	17	-0.2428246525075547	0.05017207760762024	0.19787750373512014	0.0	0.500516071456696	-0.623941650451688	-0.6141312480517019	-0.6865637611791535	-0.34530870427070826	0.16152223702119992	-0.35751243294437	-0.33387185571254624	-0.07754497930888724	2
103685	18	-0.16403199240185848	0.1570494916766078	-0.18434741800964183	0.0	0.7604917215746249	0.2943431972618962	-0.647648706392405	-0.6597448642580929	0.5895275937154385	-0.42616726046923675	-0.5936780543299062	0.14692630332704437	-0.5722225859867873	2
103685	19	-0.08523933229616228	0.26392690574559496	-0.18434741800964183	0.0	0.27041322020812286	0.13050633751020135	-0.4633026855185377	-0.391555895047486	0.5789525224712515	-0.10700806476166373	-0.02511044117450079	-0.756974235667386	-0.5722225859867873	2
103685	20	-0.006446672190466069	0.3708043198145821	-0.18434741800964183	0.0	-2.126260274988473	-0.623941650451688	-0.966064560629085	-1.1156661119161244	1.3086324383201677	4.576506346561914	-0.19689441624936874	-1.8724259646392363	-0.5722225859867873	1
103685	21	0.07234598791523014	0.47768173388356927	0.00676504286273916	0.0	-1.401656101652553	-0.623941650451688	-0.966064560629085	-1.1156661119161244	1.3086324383201677	0.5082721439853177	-0.37941488976641585	-1.2954681737917275	-0.07754497930888724	1
103685	22	0.15113864802092636	0.5845591479525568	-0.18434741800964183	0.0	-0.5370074309206385	-0.623941650451688	-0.6644074355627566	-0.7133826581002143	0.1809452956445703	0.21522137515564776	-0.561935363283463	-0.045392960288791875	-0.5722225859867873	1
103685	23	0.22993130812662255	0.691436562021544	-0.18434741800964183	0.0	-1.712200747367947	-0.623941650451688	-0.966064560629085	-1.1156661119161244	1.3086324383201677	0.8777164893047734	0.16814653078472555	-1.2954681737917275	-0.07754497930888724	1
103685	24	0.30872396823231874	0.7983139760905311	-0.18434741800964183	0.0	0.5095849224052954	0.578375442170739	-0.2789566646446704	-0.23064251352112192	-0.161537466205056	-0.632120112021432	-0.36724685819861275	2.262438203101243	-0.5722225859867873	5
103685	25	0.387516628338015	0.9051913901595183	-0.18434741800964183	0.0	-1.5327768732797185	0.651308203543031	-0.8319947272662724	-0.9279338334686997	0.619490295573969	0.07797814178971633	-0.3185747319274004	0.2430859351349625	-0.07754497930888724	1
103685	26	0.46630928844371117	1.012068804228506	-0.18434741800964183	0.0	-1.720537101504172	-0.623941650451688	-0.9157883731180303	-1.0352094211529423	1.3086324383201677	-0.17087660996363924	0.585336184537976	-0.7185103829442188	-0.5722225859867873	1
103685	27	0.5451019485494074	1.118946218297493	-0.18434741800964183	0.0	-0.6348369605431999	0.24721984742704864	-0.5973725188813503	-0.5792881734949108	0.6725012296313696	-0.2722066885218918	0.3085468950286081	0.43540519875079875	-0.5722225859867873	3
103685	28	0.6238946086551036	1.2258236323664802	-0.18434741800964183	0.0	0.1654442842206568	1.0401019266248146	-0.22868047713361564	-0.17700471967900056	-0.24193738285877886	-0.5229971105665693	-0.45546508706518574	0.2430859351349625	-0.5722225859867873	3
103685	29	0.7026872687607998	1.3327010464354674	-0.18434741800964183	0.0	-0.634009660196774	0.7534856211186883	-0.8319947272662724	-0.9011149365476391	1.3086324383201677	0.07797814178971633	-0.25773457408838424	-1.2954681737917275	-0.5722225859867873	2
103685	30	0.781479928866496	1.4395784605044548	-0.18434741800964183	0.0	1.127936667166433	0.16585060004692495	0.3075988563176348	0.3593732187422131	-0.8621653113303571	-0.5442672561492949	-0.2790286293320398	0.1331892130687704	-0.5722225859867873	3
103685	31	0.8602725889721922	1.546455874573442	-0.18434741800964183	0.0	0.24919412176471684	1.3991906706287698	0.12325283544376746	0.3861921156632738	0.22997517141307425	-0.3335893322639102	-0.3185747319274004	2.358597834909161	-0.07754497930888724	2
103685	32	0.9390652490778885	1.6533332886424292	-0.18434741800964183	0.0	-0.8200655880154872	1.9470443280693652	-0.5806137897109988	-0.5524692765738501	0.6960616447679914	0.10524194909136605	0.03294618003135735	-0.3979782769178251	-0.5722225859867873	3
103870	1	-1.5394195416112066	-1.7214744668951671	-0.18810009627091284	0.0	-1.9793216733290324	-0.5906072273075778	-0.9669654865515657	-1.1501666469677823	1.1675791814881016	3.0592236093210605	-1.3788600719651818	-1.8459233874073866	-0.6492255393935678	0
103870	2	-1.4653199246864794	-1.6513311770422998	-0.18810009627091284	0.0	0.3844882329934071	-0.5906072273075778	0.18068694538529792	0.3817028624223219	-0.1429223076151743	-0.5759593132473823	-0.08614770507900764	1.1879667031209848	-0.6492255393935678	7
